"radial position, mm"	h75mm	h125mm	h175mm	h225mm	h275mm	h325mm	h375mm	h425mm	h475mm	h525mm	h575mm	h625mm	h675mm	h725mm	h775mm	h825mm
-32.355598	0.000347567	0.000579299	0.001274557	0.011483659	0.067359888	0.136865599	0.184957385	0.211568137	0.205394774	0.167871901	0.11256803	0.072324864	0.034407472	0.014921132	0.007596686	0.002433727
-32.218498	0.000347567	0.000579301	0.001274565	0.011948422	0.068731919	0.138971159	0.187140653	0.214051176	0.207618843	0.170031552	0.113142227	0.072753983	0.034645067	0.014921581	0.007712921	0.002433753
-32.081402	0.000347568	0.000579302	0.001274572	0.012297274	0.070163819	0.141139418	0.189327143	0.216599647	0.209846626	0.172133797	0.113716626	0.073123803	0.034882737	0.014980307	0.007829168	0.002491725
-31.9443	0.000347568	0.000579303	0.001274579	0.012878218	0.07153798	0.143130983	0.191456109	0.219091228	0.212078116	0.167293996	0.114230848	0.073553206	0.035120468	0.015039044	0.007887428	0.002491752
-31.807199	0.000347569	0.000579304	0.001274586	0.013343278	0.072972063	0.145184842	0.193527253	0.221464026	0.214189931	0.169072453	0.114745169	0.073982831	0.03529953	0.015097788	0.007945685	0.002607674
-31.670099	0.000347569	0.000579306	0.001274592	0.013924466	0.074348406	0.147241414	0.195723073	0.223778893	0.216304803	0.1708586	0.115199185	0.074353105	0.035537339	0.015098243	0.008003941	0.002607704
-31.533001	0.00034757	0.000579307	0.001274599	0.014505797	0.075784731	0.149300682	0.197922409	0.226158756	0.218422897	0.172527312	0.115592743	0.074783005	0.035833965	0.015331869	0.008062198	0.002607733
-31.395901	0.00034757	0.000579308	0.001274605	0.015203322	0.077163294	0.151362681	0.200125232	0.228480933	0.220544255	0.174199165	0.115925735	0.075272655	0.036071949	0.01539067	0.008236461	0.002665709
-31.258801	0.00034757	0.000579309	0.001274611	0.015784972	0.078601883	0.153367359	0.202209439	0.230806694	0.222607066	0.175995934	0.116318992	0.075703038	0.036309985	0.015449465	0.008236735	0.002723689
-31.1217	0.000347571	0.00057931	0.001274617	0.016482832	0.080100666	0.155314466	0.204479728	0.233074465	0.224672872	0.177673616	0.11665179	0.076133581	0.036606829	0.015508259	0.008294999	0.00272372
-30.9846	0.000347571	0.000579311	0.001274622	0.017180887	0.081600774	0.157384196	0.206631681	0.235345642	0.226679812	0.179475937	0.117044964	0.076623879	0.036845016	0.015567053	0.008353264	0.002723749
-30.8475	0.000347572	0.000579312	0.001390503	0.017879136	0.083102188	0.159396665	0.208786795	0.237743926	0.228813498	0.18128114	0.11743821	0.077174033	0.037083241	0.015684156	0.008353521	0.002839681
-30.7104	0.000347572	0.000579313	0.001390512	0.018693689	0.084722986	0.161351552	0.210945169	0.240022822	0.230950747	0.182966697	0.117831525	0.07772456	0.037380293	0.015684667	0.008585815	0.002839715
-30.573299	0.000347572	0.000579314	0.00139052	0.019392378	0.086286293	0.163429324	0.21310681	0.242367071	0.232967351	0.184654411	0.118285463	0.078215784	0.037618663	0.015860083	0.008586095	0.002839745
-30.436199	0.000347573	0.000579315	0.001390527	0.02009126	0.08791007	0.165630623	0.215394304	0.244653364	0.235048834	0.186344298	0.118739617	0.078707217	0.037857077	0.015918925	0.008586357	0.002839775
-30.299101	0.000347573	0.000579316	0.001506412	0.020790337	0.089535388	0.167654412	0.217563149	0.247129179	0.237133564	0.187913861	0.119254572	0.079258493	0.038154323	0.015919447	0.008644626	0.002897758
-30.162001	0.000347574	0.000579317	0.001506422	0.02160578	0.091280476	0.169801435	0.21985792	0.249547749	0.239345887	0.189607704	0.119769857	0.079750456	0.038451672	0.016036577	0.008702898	0.002955744
-30.0249	0.000347574	0.000579318	0.001506432	0.022421503	0.093027357	0.172012014	0.222095244	0.251970509	0.241437709	0.191181209	0.12034607	0.080302271	0.03869031	0.016212051	0.008761174	0.003013733
-29.8878	0.000347574	0.000579319	0.00162232	0.023353686	0.094835159	0.174165558	0.224336086	0.254521777	0.243594915	0.192756398	0.120922721	0.080854401	0.038928979	0.016270927	0.008761429	0.003013767
-29.7507	0.000347575	0.00057932	0.001622333	0.024286223	0.096644849	0.176443042	0.226764962	0.257078038	0.245880256	0.194333408	0.121560424	0.08134715	0.039226503	0.016388117	0.008761674	0.003013799
-29.6136	0.000347575	0.000579321	0.001622343	0.025219107	0.098515602	0.1788451	0.22907537	0.259639151	0.24804516	0.195789348	0.122259324	0.081959464	0.039465306	0.016447001	0.008761911	0.00301383
-29.4765	0.000347575	0.000579322	0.001738236	0.026268572	0.100447589	0.181130166	0.231451076	0.262267312	0.250338193	0.197246608	0.122898179	0.082572185	0.039762968	0.016564204	0.008762142	0.003129777
-29.339399	0.000347576	0.000579323	0.00173825	0.027318477	0.102322456	0.183479186	0.233954148	0.264838338	0.252635392	0.198705287	0.12371956	0.083125569	0.040001896	0.0166231	0.008762367	0.003129813
-29.202299	0.000347576	0.000579323	0.001738262	0.028368818	0.104377097	0.185892484	0.236338659	0.26747641	0.254936656	0.200288554	0.124481133	0.083619475	0.040299692	0.016681994	0.008762587	0.003129846
-29.065201	0.000347576	0.000579324	0.001738274	0.029535877	0.106493458	0.188370369	0.238788813	0.270119599	0.257304447	0.201750753	0.125304078	0.084173265	0.040538742	0.016857546	0.008820835	0.003129878
-28.928101	0.000347576	0.00069519	0.001738285	0.030470874	0.108553033	0.190852416	0.241181541	0.272767844	0.259864309	0.203214385	0.126249303	0.084727343	0.04083667	0.016974807	0.00887909	0.003129909
-28.791	0.000347577	0.000695192	0.001854181	0.03163884	0.110614938	0.193399252	0.243701829	0.275421123	0.262304312	0.204679535	0.127195587	0.085281695	0.041134691	0.01709208	0.008763245	0.003129939
-28.6539	0.000347577	0.000695194	0.001970083	0.032691037	0.112738534	0.196011185	0.246103154	0.277954317	0.264748684	0.206146254	0.128142829	0.08577654	0.041432793	0.017092694	0.008763443	0.00318793
-28.5168	0.000347577	0.000695196	0.001970101	0.033510964	0.114805253	0.198627669	0.248508369	0.280491698	0.267134756	0.207614532	0.129151786	0.086391118	0.041789839	0.017268295	0.00876364	0.003129999
-28.3797	0.000347578	0.000695198	0.001970117	0.034563887	0.116933715	0.201187829	0.250979491	0.283158801	0.269650346	0.208960892	0.130161787	0.086886497	0.042088155	0.017327257	0.008705797	0.003130025
-28.242599	0.000347578	0.000695199	0.002086022	0.035617312	0.119124139	0.203813024	0.253455015	0.285705759	0.272170814	0.210431862	0.131233615	0.087501638	0.042386532	0.017502897	0.008705979	0.003130052
-28.105499	0.000347578	0.000695201	0.002201932	0.036671225	0.121257786	0.206320921	0.255996885	0.288194273	0.274695984	0.211780909	0.132306566	0.088057352	0.042684985	0.017561886	0.008822243	0.003130078
-27.968399	0.000347579	0.000695202	0.002317846	0.037842067	0.123453407	0.208893622	0.258605485	0.290749648	0.277225871	0.213254746	0.133502325	0.088553481	0.042983511	0.017679212	0.008938529	0.003130103
-27.831301	0.000347579	0.000695204	0.002549659	0.039013517	0.125592202	0.211409622	0.261156981	0.293183871	0.279823335	0.214730376	0.134699482	0.089169432	0.043282107	0.017738204	0.008938742	0.003246059
-27.694201	0.000347579	0.000695205	0.00266559	0.04030205	0.127912134	0.213990596	0.263775137	0.29568476	0.282362875	0.216331527	0.135958818	0.089666075	0.043521883	0.017972243	0.008938946	0.003246091
-27.5571	0.000347579	0.000695206	0.002781523	0.041474804	0.13017558	0.216392733	0.266460417	0.298189991	0.284843925	0.217687153	0.137219586	0.090342446	0.043938376	0.018031284	0.008939144	0.003246121
-27.42	0.00034758	0.000695208	0.00301336	0.042881195	0.132322642	0.218920439	0.268901927	0.300762586	0.28739226	0.219043691	0.138481687	0.090899566	0.044119451	0.018148665	0.008939337	0.003246149
-27.2829	0.00034758	0.000695209	0.003361111	0.044521549	0.134591414	0.221268896	0.271347045	0.303339962	0.289819008	0.220649471	0.139745113	0.091516795	0.044418286	0.018266058	0.008939526	0.003246177
-27.1458	0.00034758	0.00069521	0.003477082	0.046046456	0.136863117	0.223681726	0.273858382	0.305922052	0.292312781	0.222009449	0.141009809	0.092074471	0.044717208	0.018325107	0.008939712	0.00336214
-27.008699	0.00034758	0.000695211	0.003708959	0.047688901	0.139078005	0.226098248	0.276311674	0.308382478	0.29487419	0.223494572	0.142336808	0.0927522	0.045016212	0.018442506	0.008939895	0.003362174
-26.871599	0.000347581	0.000695213	0.00405676	0.049332444	0.141415008	0.228518499	0.278644055	0.310846729	0.297187292	0.22485724	0.143543146	0.093430401	0.045315289	0.018559922	0.009056179	0.003362205
-26.734501	0.000347581	0.000695214	0.004520499	0.051210383	0.143695414	0.230942474	0.280979659	0.313378263	0.29969342	0.226345276	0.144811571	0.094049092	0.045614444	0.018677354	0.009056376	0.003362235
-26.597401	0.000347581	0.000695215	0.004868371	0.052973061	0.145859136	0.233308884	0.28331875	0.315787677	0.302077437	0.228083866	0.146020183	0.09472802	0.045913672	0.0187948	0.009056565	0.003478204
-26.4603	0.000347581	0.000695216	0.005216271	0.05485367	0.147965532	0.235740123	0.28566139	0.318137301	0.304591937	0.229825418	0.147168731	0.095407371	0.04621297	0.018912256	0.009056749	0.003478239
-26.3232	0.000347582	0.000695217	0.005564201	0.056735692	0.1500743	0.237990929	0.287819763	0.320490256	0.306857226	0.231569612	0.148440369	0.096027146	0.046630244	0.018971352	0.00905693	0.003478273
-26.1861	0.000347582	0.000695218	0.006028089	0.05850235	0.152185536	0.240183138	0.290105932	0.322910201	0.309188845	0.233565489	0.149529949	0.096767164	0.046811876	0.019205564	0.009057107	0.003478304
-26.049	0.000347582	0.000695219	0.006492031	0.060153443	0.154179482	0.242439569	0.292270203	0.32520713	0.311396919	0.235440425	0.150681316	0.097327712	0.047111367	0.019323085	0.0091734	0.003594279
-25.9119	0.000347582	0.00069522	0.006840094	0.061805617	0.15611557	0.244699227	0.294499918	0.327634287	0.313480512	0.237318132	0.151833661	0.098068416	0.04741094	0.019382228	0.009173591	0.003594317
-25.774799	0.000347583	0.000695221	0.007304128	0.063225202	0.157993702	0.246777306	0.296732937	0.329811117	0.315566268	0.239323365	0.153048173	0.098809673	0.047769567	0.019616504	0.009173774	0.003594351
-25.637699	0.000347583	0.000695222	0.007652279	0.064762461	0.159933662	0.248857615	0.298969198	0.331990274	0.317527	0.241331956	0.154141391	0.099491371	0.048128325	0.019734073	0.009173953	0.003478437
-25.500601	0.000347583	0.000695223	0.008116412	0.06641771	0.161755758	0.250878731	0.301082945	0.334108296	0.319489437	0.243343744	0.155296583	0.100233468	0.048369227	0.01991003	0.009174128	0.003478461
-25.363501	0.000347583	0.000695224	0.008464656	0.067957249	0.163699701	0.252902072	0.303199228	0.336228698	0.321390066	0.245233667	0.156391514	0.100795835	0.048669112	0.02002763	0.00929043	0.003478486
-25.2264	0.000347583	0.000695225	0.008812936	0.069614818	0.165405587	0.254804255	0.305255153	0.338415457	0.323100821	0.24712601	0.157548513	0.101538522	0.049028073	0.020203625	0.009290618	0.003478512
-25.0893	0.000347584	0.000695226	0.009277221	0.071390709	0.167353292	0.256584575	0.307250415	0.340477537	0.324939954	0.249020871	0.1586452	0.102281742	0.049328155	0.020379649	0.009290799	0.003594488
-24.9522	0.000347584	0.000695227	0.009625605	0.073285131	0.169243273	0.258428038	0.309310888	0.342669685	0.326716959	0.250793079	0.159926659	0.103025434	0.049746317	0.020497306	0.009407112	0.003594521
-24.8151	0.000347584	0.000695228	0.010090004	0.07518121	0.171075206	0.260211454	0.311310874	0.34480107	0.328495406	0.252441885	0.161086854	0.103709454	0.05004663	0.020614963	0.009407304	0.003594551
-24.677999	0.000347584	0.000695229	0.010554477	0.07707891	0.172848821	0.261934507	0.31318671	0.346935177	0.330211312	0.254217454	0.162247955	0.104453923	0.050406003	0.020791029	0.009523629	0.00359458
-24.540899	0.000347585	0.00069523	0.010903032	0.079212579	0.174744621	0.26365891	0.31512734	0.349008009	0.331800277	0.255869817	0.163532764	0.105138703	0.050765486	0.020967126	0.009523828	0.003594609
-24.403799	0.000347585	0.000811103	0.011251625	0.081348322	0.176522155	0.265322791	0.317006894	0.351211539	0.333453844	0.257398223	0.16475755	0.105823793	0.05112508	0.021084843	0.009524017	0.003594636
-24.266701	0.000347585	0.000811105	0.011716263	0.083603343	0.178361724	0.26704996	0.318951563	0.353354254	0.335172773	0.259053229	0.16604482	0.106629568	0.051484778	0.02131938	0.009640349	0.00371062
-24.129601	0.000347585	0.000811107	0.012064973	0.085977895	0.180203348	0.268840951	0.320961968	0.35543557	0.336829208	0.260584426	0.167394841	0.10737574	0.051844576	0.021495562	0.009640548	0.003710654
-23.9925	0.000347585	0.000811109	0.012413724	0.088354902	0.182107388	0.270447534	0.323038552	0.357583588	0.338486816	0.262242523	0.168684843	0.108062124	0.052204471	0.021554934	0.009640737	0.003710686
-23.8554	0.000347586	0.000811111	0.01276252	0.090734329	0.183892908	0.272241663	0.324991273	0.359670283	0.340017091	0.263776797	0.169976017	0.108809012	0.052623528	0.021731113	0.009757077	0.003710716
-23.7183	0.000347586	0.000811113	0.013227392	0.093116185	0.185801063	0.273913536	0.327136619	0.361695095	0.341676584	0.265312294	0.171329889	0.109616576	0.052983679	0.021965745	0.009873435	0.003710746
-23.5812	0.000347586	0.000811114	0.013692352	0.095382973	0.18753018	0.275649078	0.329285547	0.363786465	0.343208815	0.267101016	0.172562064	0.110364449	0.053402986	0.022083587	0.009873646	0.003710774
-23.444099	0.000347586	0.000811116	0.01427344	0.097534429	0.189260823	0.277261872	0.331374147	0.365816055	0.34454833	0.26876646	0.173918292	0.111052451	0.053763362	0.022318269	0.009873846	0.003826765
-23.306999	0.000347586	0.000811117	0.014738599	0.099805377	0.191174686	0.279062834	0.333529142	0.367847914	0.346016393	0.27043375	0.175214333	0.111800984	0.054123819	0.02249458	0.009874039	0.0038268
-23.169901	0.000347586	0.000811119	0.015319894	0.10196102	0.192848822	0.280741336	0.335687458	0.369946664	0.347485158	0.272102864	0.176511518	0.112610244	0.054484363	0.02267091	0.009990395	0.003826832
-23.032801	0.000347587	0.00081112	0.015901316	0.104236326	0.194524295	0.282483748	0.337912648	0.371918999	0.348954749	0.273900084	0.177933105	0.113299448	0.054904096	0.022788826	0.009990599	0.003826864
-22.8957	0.000347587	0.000811121	0.016366782	0.10627859	0.196322506	0.284228084	0.340077649	0.374151993	0.350425097	0.275699817	0.179232973	0.114109518	0.055323983	0.022965174	0.010106965	0.003826894
-22.7586	0.000347587	0.000811123	0.016948406	0.108322609	0.198001491	0.286036825	0.342245633	0.376324173	0.352025668	0.277754692	0.180595551	0.114799492	0.055684894	0.02314155	0.010223349	0.003826923
-22.6215	0.000347587	0.000811124	0.017646254	0.110368483	0.199681996	0.287785241	0.344416666	0.378499433	0.353498484	0.27943398	0.181897771	0.115610385	0.056104998	0.023376391	0.010223569	0.003826952
-22.4844	0.000347587	0.000811125	0.018228177	0.112416262	0.201364072	0.289598053	0.346590784	0.380742685	0.355166312	0.281367572	0.183262783	0.11636149	0.056466121	0.023494395	0.010223777	0.00382698
-22.3473	0.000347588	0.000811126	0.018926327	0.114583858	0.202987036	0.291350389	0.34883189	0.382924513	0.356771441	0.28317756	0.184629118	0.117173322	0.056886447	0.023729278	0.010223978	0.003827007
-22.210199	0.000347588	0.000811128	0.019624659	0.116753727	0.204732938	0.293104564	0.351076507	0.385304199	0.358507774	0.284736285	0.185996741	0.117985675	0.057247778	0.023964218	0.010456541	0.003827034
-22.073099	0.000347588	0.000811129	0.020439294	0.118689852	0.206359196	0.294797809	0.353324503	0.38768827	0.360246408	0.286549211	0.187427426	0.118738122	0.05772747	0.024082295	0.010456772	0.003943032
-21.936001	0.000347588	0.00081113	0.02125416	0.120745624	0.208047668	0.296555295	0.355575796	0.390076485	0.36192227	0.288237834	0.188859595	0.119551332	0.058029909	0.024317269	0.010456989	0.003943066
-21.798901	0.000347588	0.000811131	0.022069255	0.122921498	0.209737861	0.298126337	0.357958815	0.392468636	0.363794681	0.289928016	0.190169512	0.120365037	0.058391498	0.024493836	0.010457197	0.003943097
-21.6618	0.000347588	0.000811132	0.023000741	0.124981591	0.211429772	0.299823829	0.360217507	0.394864707	0.365539943	0.291492969	0.191665968	0.121118787	0.058812339	0.0248458	0.010689786	0.003943127
-21.5247	0.000347589	0.000811134	0.024048696	0.127398205	0.21306243	0.301397339	0.362543525	0.39726457	0.367287012	0.29331295	0.193226035	0.12199377	0.05923333	0.024964013	0.010690025	0.003943156
-21.3876	0.000347589	0.000811135	0.025097009	0.129817827	0.214757515	0.303034731	0.364808839	0.399537676	0.369035918	0.29500844	0.194787923	0.122748446	0.059536092	0.025257597	0.010690248	0.003943185
-21.2505	0.000347589	0.000811136	0.026145673	0.132358608	0.216332353	0.304673594	0.367141623	0.401944215	0.370786631	0.296705591	0.19641347	0.123563913	0.060016415	0.025434316	0.010806662	0.003943213
-21.1134	0.000347589	0.000811137	0.027194687	0.134902552	0.218030461	0.306250913	0.369542399	0.404354648	0.372604441	0.298531745	0.197978959	0.124379851	0.060437767	0.025669514	0.010806891	0.00394324
-20.976299	0.000347589	0.000927015	0.028244056	0.137567963	0.219669331	0.308018414	0.371753707	0.406572606	0.374359243	0.300360357	0.199546038	0.12519625	0.060740838	0.025963227	0.010923314	0.003943266
-20.839199	0.000347589	0.000927018	0.02941003	0.1399999	0.221370778	0.30966207	0.374096513	0.408923708	0.37624636	0.302191243	0.201052686	0.126013108	0.061162313	0.026198529	0.011039753	0.003943293
-20.702101	0.00034759	0.00092702	0.03057645	0.142315971	0.222951795	0.311307039	0.376184683	0.411147294	0.378070764	0.304151869	0.202560685	0.126830407	0.06158394	0.026433862	0.011039995	0.003943318
-20.565001	0.00034759	0.000927022	0.031743313	0.144634398	0.224534032	0.312953465	0.378403675	0.413373283	0.379962583	0.306115416	0.204132151	0.127648149	0.062064922	0.026669227	0.011040224	0.003943344
-20.4279	0.00034759	0.001042902	0.032910618	0.146836663	0.226056393	0.314474979	0.380625652	0.415667467	0.381922323	0.307826471	0.205767344	0.128466339	0.062427641	0.026963114	0.011156659	0.003943369
-20.2908	0.00034759	0.001042906	0.034194678	0.14904106	0.227518634	0.315997184	0.382721038	0.41783344	0.383753869	0.3097941	0.207404366	0.129284958	0.062908872	0.027257066	0.011273112	0.003943393
-20.1537	0.00034759	0.001158788	0.035362966	0.151128971	0.228859298	0.317520312	0.384753589	0.420067209	0.385652693	0.311636841	0.209105282	0.130043419	0.063331058	0.027551071	0.011273358	0.003943417
-20.0166	0.00034759	0.001274672	0.036531699	0.153337544	0.230139135	0.318981058	0.38672303	0.422303786	0.387619409	0.31348157	0.210870337	0.130802158	0.063812596	0.027845135	0.011389813	0.003943441
-19.879499	0.000347591	0.001390559	0.037700889	0.155191994	0.231358026	0.320379154	0.388758714	0.424674778	0.389457546	0.315200378	0.212575316	0.131682477	0.064235062	0.028080749	0.011390059	0.003943465
-19.742399	0.000347591	0.001506449	0.038754168	0.157166546	0.232638469	0.321904345	0.390731569	0.426917741	0.391362993	0.317048515	0.214406533	0.132442138	0.064657626	0.028433393	0.01150652	0.003943488
-19.605301	0.000347591	0.001506459	0.039924219	0.158905011	0.233735454	0.323303964	0.392511123	0.429097257	0.393270661	0.318642696	0.216115538	0.133262704	0.065198839	0.028727619	0.011506767	0.003943511
-19.468201	0.000347591	0.00162235	0.040978348	0.160525563	0.234893668	0.324704004	0.394421039	0.431344873	0.395048988	0.320365653	0.218013039	0.134144407	0.065621743	0.02902189	0.011739467	0.003943534
-19.3311	0.000347591	0.001738245	0.042265732	0.162027891	0.236052171	0.326104635	0.396202489	0.433595303	0.397025921	0.321962062	0.219850715	0.134844631	0.066104007	0.029374725	0.011739738	0.003827569
-19.194	0.000347591	0.001854142	0.043320829	0.163292645	0.237088134	0.327505854	0.397854396	0.435650131	0.398939765	0.323687676	0.221815119	0.13572706	0.066586445	0.029669123	0.011739991	0.003827584
-19.0569	0.000347591	0.001854158	0.0443763	0.16467657	0.23812393	0.329034858	0.399506308	0.437706179	0.400855676	0.325286678	0.223782078	0.136549398	0.06706904	0.029963562	0.011856474	0.003827601
-18.9198	0.000347592	0.001970057	0.04554867	0.165822691	0.239159721	0.330310876	0.401028109	0.439829919	0.402839562	0.326886632	0.225813826	0.13737214	0.067551778	0.030199521	0.011972972	0.003943607
-18.7827	0.000347592	0.001970074	0.046605055	0.166968704	0.240134047	0.331650309	0.402614683	0.441823329	0.404825992	0.328359131	0.227848192	0.138195278	0.068034665	0.030611084	0.012089484	0.003943631
-18.645599	0.000347592	0.002085976	0.047894909	0.168114858	0.24116981	0.332990211	0.404201554	0.443884156	0.406748776	0.329960649	0.229885099	0.139079597	0.068577032	0.030847166	0.012089758	0.003943654
-18.508499	0.000347592	0.002201882	0.048952315	0.169261213	0.242082569	0.33433058	0.405658143	0.446013151	0.408805539	0.331434888	0.23198695	0.139964471	0.069060276	0.03125886	0.012322517	0.003943676
-18.371401	0.000347592	0.002201902	0.050126681	0.170646684	0.243056649	0.33567141	0.407244928	0.448078103	0.410666851	0.333167075	0.234153964	0.140849864	0.069543646	0.031553592	0.012322811	0.003943697
-18.234301	0.000347592	0.00220192	0.0510684	0.171913788	0.243845838	0.337140363	0.408832422	0.450344132	0.412661681	0.334772619	0.236198818	0.14173576	0.070086507	0.031906898	0.012323086	0.003827726
-18.0972	0.000347592	0.002317827	0.052243628	0.173301017	0.244757691	0.338546743	0.410355044	0.452413944	0.414592736	0.336250441	0.238371002	0.142500501	0.070688918	0.032143186	0.012439606	0.00382774
-17.9601	0.000347592	0.00243374	0.053186162	0.174808865	0.245546131	0.339890022	0.411943317	0.454684919	0.416525591	0.337986652	0.240358277	0.143447931	0.071113521	0.03249658	0.012556143	0.003827755
-17.823	0.000347593	0.002433762	0.054245649	0.175959177	0.246334038	0.341233657	0.413335653	0.456825879	0.418460293	0.339466896	0.242410095	0.144335211	0.071716252	0.032791497	0.012556428	0.003827771
-17.6859	0.000347593	0.002549677	0.055188915	0.177109607	0.247059778	0.342577797	0.414924052	0.458968746	0.420330538	0.341205771	0.244464222	0.145283832	0.072259885	0.033086456	0.012672964	0.003827787
-17.5488	0.000347593	0.002665597	0.0562492	0.178260304	0.247661327	0.34392241	0.416447767	0.461180343	0.422069394	0.342817556	0.246520622	0.146111289	0.07280369	0.033381458	0.012673247	0.003827803
-17.411699	0.000347593	0.00278152	0.057309965	0.179291592	0.248385504	0.345139569	0.417971811	0.463394495	0.423941623	0.344430451	0.248516628	0.146999931	0.073407056	0.033735067	0.012673516	0.003943814
-17.274599	0.000347593	0.002897447	0.058254449	0.180322914	0.24892383	0.346292431	0.419627669	0.465477495	0.425815577	0.346044523	0.2504519	0.147828144	0.073951282	0.034030187	0.012790049	0.003943837
-17.137501	0.000347593	0.003013378	0.059199258	0.181354352	0.249399175	0.347380836	0.421219129	0.467762375	0.427624667	0.347659784	0.252451696	0.148778506	0.074495654	0.034266766	0.0129066	0.003943858
-17.000401	0.000347593	0.003361114	0.060027627	0.182385981	0.249873324	0.348532732	0.422811184	0.469916592	0.429567963	0.349405683	0.25445363	0.149668572	0.075040188	0.034620512	0.012906885	0.003827881
-16.8633	0.000347593	0.003477066	0.060739414	0.183417853	0.250408385	0.349556302	0.424469784	0.472072559	0.431380223	0.351024028	0.256394833	0.150498113	0.075644304	0.034915761	0.012907155	0.003827894
-16.7262	0.000347594	0.003708924	0.061334483	0.184209952	0.250756934	0.350514882	0.426129553	0.474297436	0.433193504	0.352643351	0.258275006	0.151449869	0.076189232	0.035152457	0.013023699	0.003827908
-16.5891	0.000347594	0.0040567	0.06181272	0.185001567	0.251166034	0.351536694	0.427790346	0.476323598	0.435274635	0.354523098	0.260156762	0.152280269	0.076734314	0.035447755	0.01314026	0.003827923
-16.452	0.000347594	0.004404498	0.062407748	0.185792868	0.251512157	0.352493854	0.429518068	0.478417613	0.437292127	0.356275759	0.261977265	0.153171939	0.077279535	0.035743104	0.013140546	0.003827938
-16.314899	0.000347594	0.004636409	0.062652221	0.186463775	0.251919117	0.353450211	0.431181146	0.480513252	0.439378545	0.358029884	0.263673333	0.154125093	0.07776547	0.036038495	0.013257108	0.003827952
-16.177799	0.000347594	0.004984243	0.063130218	0.187013948	0.252325272	0.354277315	0.432712913	0.482610474	0.441467538	0.360045415	0.265307384	0.155017795	0.078370407	0.036275332	0.013257393	0.003711968
-16.040701	0.000347594	0.005332103	0.06360827	0.187443085	0.252730597	0.355038707	0.434376847	0.484642029	0.443558967	0.361933995	0.267131202	0.156032973	0.078916121	0.036570781	0.013490255	0.003711977
-15.9036	0.000347594	0.005795905	0.063969424	0.187750903	0.253073046	0.355798675	0.436041798	0.486674658	0.445786443	0.363824458	0.268767759	0.156987809	0.07946198	0.036866285	0.013490562	0.003711987
-15.7665	0.000347594	0.006143827	0.064213538	0.187937171	0.253352356	0.356428556	0.437575303	0.488843153	0.448017119	0.365846962	0.27053123	0.157943137	0.080126962	0.037103218	0.01349085	0.003711998
-15.6294	0.000347595	0.006607698	0.064574439	0.187881278	0.253754776	0.357056541	0.439241261	0.490946508	0.450317647	0.367741934	0.27223316	0.158960063	0.080673264	0.037340165	0.013607429	0.003712009
-15.4923	0.000347595	0.007071613	0.064818332	0.187823413	0.254032296	0.357618453	0.440775669	0.493186335	0.452487354	0.369638543	0.273999395	0.159916514	0.08127918	0.037577124	0.013724024	0.003712021
-15.3552	0.000347595	0.007535571	0.065062081	0.187643456	0.254308688	0.358114008	0.442376477	0.495293712	0.454659132	0.371797536	0.275640848	0.160934547	0.081825813	0.037931357	0.013840631	0.003712033
-15.2181	0.00046346	0.007999574	0.065188688	0.187582076	0.254521868	0.358607558	0.443845127	0.497334882	0.456833071	0.373829393	0.277409554	0.161892049	0.082432074	0.038168424	0.013840937	0.003712044
-15.081	0.000463461	0.008347683	0.065315062	0.18739888	0.25460938	0.359034745	0.445313472	0.499241803	0.458942004	0.375732925	0.279179828	0.162911124	0.082919499	0.038405492	0.013841228	0.003712056
-14.9439	0.000463461	0.008927707	0.065324182	0.187093502	0.25469534	0.359395275	0.446781636	0.501419252	0.461052643	0.377898878	0.280888355	0.163930814	0.08352604	0.03864258	0.013957823	0.003712068
-14.8068	0.000463462	0.009507803	0.065333012	0.186786292	0.254779862	0.359688943	0.448249766	0.503328378	0.46323222	0.37993726	0.282534792	0.164889876	0.084073272	0.038938323	0.014074434	0.003828082
-14.6697	0.000463462	0.009972017	0.065341596	0.186477448	0.254800812	0.360044917	0.449651343	0.505305206	0.465414071	0.3819776	0.284245451	0.165971735	0.084620615	0.039234126	0.014191057	0.003712096
-14.5326	0.000463463	0.010552236	0.065349967	0.186167053	0.254820284	0.360269694	0.450985908	0.507147278	0.467665392	0.383889185	0.286020717	0.166931889	0.085108546	0.039471325	0.014191368	0.003712106
-14.3955	0.000463463	0.011132531	0.065592385	0.185734534	0.254713739	0.360427275	0.452319702	0.509124774	0.469851832	0.385932759	0.287734172	0.167892392	0.085656095	0.039649884	0.014424312	0.003712117
-14.2584	0.000463463	0.011596933	0.065834862	0.185300285	0.254605432	0.360582277	0.453586243	0.510967619	0.472107647	0.387585786	0.289575524	0.168975782	0.086203798	0.039945734	0.014424642	0.003712128
-14.1213	0.000463464	0.012177358	0.066077352	0.184743745	0.254308466	0.360540584	0.454785194	0.512742492	0.474365866	0.389369511	0.291545422	0.169937361	0.086751645	0.040124328	0.01442495	0.003712139
-13.9842	0.000463464	0.012641883	0.066437019	0.184306171	0.254134055	0.360560466	0.455982853	0.514381025	0.476626326	0.391023102	0.293390728	0.171083119	0.087240038	0.040361562	0.014657911	0.00371215
-13.8471	0.000463465	0.013106458	0.066679604	0.183867262	0.253833395	0.360577759	0.457112677	0.516154342	0.478753944	0.392414674	0.295174029	0.172107119	0.087847693	0.040716163	0.014774578	0.003712161
